"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSNFUG00015000246",62.9158502054764,-0.000202089605871979,0.000596569998398271,-0.338752546079368,0.734796152451281,0.966658113069421
"ENSNFUG00015000247",281.997123566963,0.000688142440213254,0.000573642226550682,1.19960213590109,0.230293896651398,0.779565132763057
"ENSNFUG00015000251",4.50430575623662,0.000428327328719071,0.00215538909868107,0.198723900469374,0.842478727015316,0.979966646734425
"ENSNFUG00015000260",26.7651464770421,0.00130337042851477,0.000895035509513007,1.45622203215595,0.145331250830921,0.689336221254973
"ENSNFUG00015000263",6.69423611053498,-0.001761843834858,0.00191785914040563,-0.918651322059745,0.358277978578053,0.858101849557515
"ENSNFUG00015000268",19.5950074999243,-0.00205646725331522,0.00113739440333028,-1.8080511450504,0.0705985408426642,0.553487340351342
"ENSNFUG00015000269",7259.98465057885,0.000395906580581299,0.00073827557686465,0.536258536768421,0.591779882460136,0.940641794515997
"ENSNFUG00015000273",12.6682843403124,-0.00049587148627245,0.00119357745081747,-0.415449777417319,0.677812673445046,0.958547170295352
"ENSNFUG00015000278",54.652176080862,-0.00108798010074589,0.000772994035252817,-1.40748835195093,0.159282628814396,0.706616364758831
"ENSNFUG00015000282",3.42156248972513,0.000634255193173422,0.00221270904196846,0.286641931290333,0.77438650450537,0.973007145458312
"ENSNFUG00015000291",36.868144987151,-0.00184350162850626,0.0063104046428768,-0.292136833188219,0.770182005591034,0.972887874654887
"ENSNFUG00015000294",18.9344494559297,0.00313208916449425,0.000950002232672234,3.29692821424649,0.000977484813129275,0.0697754817735749
"ENSNFUG00015000299",127.758950362479,0.000473609266628391,0.000826520381781766,0.573015834899813,0.566633972425689,0.93266456414837
"ENSNFUG00015000302",0.717489094580274,-0.00162491950910861,0.00515013273727408,-0.315510219250905,0.752374293171956,NA
"ENSNFUG00015000304",464.258062539874,0.000553646511882816,0.000377987041419667,1.46472352545049,0.142996363774191,0.684697197236232
"ENSNFUG00015000306",76.3382243402611,2.60164334289291e-05,0.000492150301356921,0.0528627806529803,0.957841239646697,0.996054905918543
"ENSNFUG00015000309",61.5119386208738,-0.00213381069148645,0.00107163039030061,-1.99118157790195,0.0464609284082179,0.465421307866356
"ENSNFUG00015000310",1096.49777774259,-0.000370746045125369,0.000590915124817189,-0.627409977431305,0.530390529195345,0.920810350018093
"ENSNFUG00015000320",17.2682119036567,-0.000429094956413251,0.00150414997637637,-0.285274050561752,0.775434191862635,0.973139757787299
